episode,stage,avg_reward,agent_0_reward,agent_1_reward,actor_loss,critic_loss,reward_ma,reward_std
1822,medium,-15.432568795089367,-15.432568795089367,-15.432568795089367,4.584472417831421,1.0711822509765625,-17.442367117806246,6.359122880367466
1823,medium,-21.215245103937463,-21.215245103937463,-21.215245103937463,4.576073884963989,0.43946507573127747,-17.2079018381327,5.98098899840696
1824,medium,-19.20090207009982,-19.20090207009982,-19.20090207009982,4.905303478240967,0.7941502332687378,-17.283732019069728,5.981756526040446
1825,medium,-31.727792442149063,-31.727792442149063,-31.727792442149063,4.717483043670654,0.9145389795303345,-17.361061666855658,6.144079407351194
1826,medium,-24.150124022324,-24.150124022324,-24.150124022324,5.222742557525635,0.5657942593097687,-17.64640227489183,6.120951431417189
1827,medium,-19.12278409261365,-19.12278409261365,-19.12278409261365,4.4739532470703125,0.6515089571475983,-17.512807609356404,6.01121636637735
1828,medium,-15.845721583167151,-15.845721583167151,-15.845721583167151,4.545149803161621,1.1537490785121918,-17.484808091687817,6.015744677650964
1829,medium,-9.611559458342402,-9.611559458342402,-9.611559458342402,4.448827266693115,0.4992605894804001,-17.40871797080455,6.09183781419485
1830,medium,-25.719498932015803,-25.719498932015803,-25.719498932015803,4.7120702266693115,1.3152357935905457,-17.82182771731747,5.935981997738286
1831,medium,-17.997298701555945,-17.997298701555945,-17.997298701555945,4.698420763015747,1.0128551423549652,-17.467314295381662,5.344946393539408
1832,medium,-12.253679974415812,-12.253679974415812,-12.253679974415812,4.609643936157227,0.5311701595783234,-17.45040821871876,5.360360036551021
1833,medium,-16.420753472130237,-16.420753472130237,-16.420753472130237,4.8151140213012695,0.5888301730155945,-17.385462046330293,5.352609179287194
1834,medium,-13.297322101111707,-13.297322101111707,-13.297322101111707,4.640017509460449,0.40189453959465027,-17.321140145456944,5.3825424286943715
1835,medium,-7.574339449243697,-7.574339449243697,-7.574339449243697,4.346999406814575,0.7639392614364624,-17.15000900253929,5.554434774485813
1836,medium,-16.704642783905875,-16.704642783905875,-16.704642783905875,4.120356559753418,0.47172902524471283,-17.149049717873996,5.55450895027619
1837,medium,-24.09524901978204,-24.09524901978204,-24.09524901978204,4.423135995864868,1.2612277269363403,-17.258548417306002,5.637450360901047
1838,medium,-14.084733040160307,-14.084733040160307,-14.084733040160307,4.185243129730225,0.7673862874507904,-17.049971246890838,5.55588254757716
1839,medium,-9.244862079008914,-9.244862079008914,-9.244862079008914,4.466862201690674,0.5700967609882355,-17.074165928473757,5.518330815479345
1840,medium,-20.416553949206328,-20.416553949206328,-20.416553949206328,4.533198595046997,0.8568709790706635,-17.19875742582649,5.522137881247546
1841,medium,-14.45572549263724,-14.45572549263724,-14.45572549263724,4.205634117126465,0.7284880876541138,-17.230044363122314,5.501628888015492
1842,medium,-8.981919192195202,-8.981919192195202,-8.981919192195202,4.766748428344727,1.192850261926651,-16.913377046968467,5.511786784834851
1843,medium,-7.922684302296965,-7.922684302296965,-7.922684302296965,4.935434818267822,0.41946256160736084,-16.79391392986848,5.641723828043398
1844,medium,-14.650353235330654,-14.650353235330654,-14.650353235330654,4.706279516220093,3.0181723833084106,-16.538979414490544,5.437101385519026
1845,medium,-30.867470246568498,-30.867470246568498,-30.867470246568498,4.270458698272705,0.5754662454128265,-16.828327595054414,5.8022545497140285
1846,medium,-28.119223052385344,-28.119223052385344,-28.119223052385344,4.504409551620483,0.8701113760471344,-17.032793538898474,6.016806348593451
1847,medium,-6.859021163662989,-6.859021163662989,-6.859021163662989,4.545181512832642,0.8376777768135071,-16.95794377889844,6.120824398400396
1848,medium,-17.239756736591335,-17.239756736591335,-17.239756736591335,4.440842628479004,1.5417025685310364,-16.92247182479823,6.113804832660048
1849,medium,-20.02105662648229,-20.02105662648229,-20.02105662648229,4.3208630084991455,0.7515561282634735,-16.999314435319143,6.128396592994725
1850,medium,-11.904729760984482,-11.904729760984482,-11.904729760984482,4.7735209465026855,0.7497493624687195,-16.84829332755146,6.159587136866404
1851,medium,-7.4129403549250314,-7.4129403549250314,-7.4129403549250314,4.792501449584961,0.8133644163608551,-16.650609863174935,6.301855378939085
1852,medium,-9.44202404412792,-9.44202404412792,-9.44202404412792,4.382937431335449,0.9614715874195099,-16.641082416419707,6.312592132569902
1853,medium,-9.862768114640074,-9.862768114640074,-9.862768114640074,4.57454514503479,1.4827890396118164,-16.625854671231984,6.328301657755562
1854,medium,-10.890014072523527,-10.890014072523527,-10.890014072523527,4.4933366775512695,1.1421791911125183,-16.53160819479202,6.378744762596971
1855,medium,-10.314519450660107,-10.314519450660107,-10.314519450660107,4.708070278167725,1.2045472264289856,-16.396056914628915,6.438326257693372
1856,medium,-16.976824465975508,-16.976824465975508,-16.976824465975508,4.502075433731079,0.6895624101161957,-16.307051596539353,6.397990917128613
1857,medium,-25.693765163707,-25.693765163707,-25.693765163707,4.7516937255859375,9.44910717010498,-16.4518067978194,6.528156892162506
1858,medium,-12.390151768544666,-12.390151768544666,-12.390151768544666,4.378614902496338,1.2539023160934448,-16.274268793057963,6.515224330914709
1859,medium,-25.09114529285737,-25.09114529285737,-25.09114529285737,4.599223852157593,0.5121743232011795,-16.38025549145413,6.6159390242527785
1860,medium,-8.49712311338596,-8.49712311338596,-8.49712311338596,5.048848390579224,0.6538339853286743,-16.03539077134653,6.567308431792423
1861,medium,-23.10727001159565,-23.10727001159565,-23.10727001159565,4.651164293289185,1.1875098049640656,-16.25404734669284,6.617943252415351
1862,medium,-14.544588043825836,-14.544588043825836,-14.544588043825836,4.641400575637817,0.3659612536430359,-16.278584901638084,6.6091024784674826
1863,medium,-11.346823091639987,-11.346823091639987,-11.346823091639987,4.541600227355957,1.232504427433014,-16.244910051016507,6.6302453066778675
1864,medium,-22.862663075218702,-22.862663075218702,-22.862663075218702,4.638991355895996,1.0204741954803467,-16.205475076265095,6.583815727610792
1865,medium,-26.33365124716876,-26.33365124716876,-26.33365124716876,4.590151071548462,0.4596749246120453,-16.258683507966637,6.655756882634585
1866,medium,-48.745781806024276,-48.745781806024276,-48.745781806024276,4.677582502365112,1.0592271089553833,-17.070306466545727,7.989300510123274
1867,medium,-12.05446309481815,-12.05446309481815,-12.05446309481815,4.755121469497681,1.0944825112819672,-16.979729596546136,8.020545704877504
1868,medium,-17.463042588617213,-17.463042588617213,-17.463042588617213,4.785337209701538,0.43112415075302124,-16.98562076291057,8.020795350437979
1869,medium,-14.202237971251122,-14.202237971251122,-14.202237971251122,4.9783034324646,0.35648755729198456,-17.07478312470679,7.963225596372369
1870,medium,-20.531963386229,-20.531963386229,-20.531963386229,4.5276288986206055,0.4457746893167496,-17.070667495543933,7.961346790123707
1871,medium,-19.117228712512603,-19.117228712512603,-19.117228712512603,5.084845781326294,1.3339243531227112,-17.24037119499286,7.911579814098773
1872,medium,-13.639489374645626,-13.639489374645626,-13.639489374645626,5.370686769485474,0.5040329694747925,-17.204509606583986,7.92399553961329
1873,medium,-9.921784186428354,-9.921784186428354,-9.921784186428354,4.676034450531006,0.5180912017822266,-16.978640388233806,7.968172408957234
1874,medium,-26.670088494917035,-26.670088494917035,-26.670088494917035,4.614523887634277,1.1773026585578918,-17.12802411673015,8.079915575823556
1875,medium,-13.08884191665421,-13.08884191665421,-13.08884191665421,5.076578617095947,1.016302078962326,-16.75524510622025,7.8183200581672
1876,medium,-13.333306460971913,-13.333306460971913,-13.333306460971913,4.322773456573486,0.9805620908737183,-16.538908754993212,7.758952245079698
1877,medium,-19.178005304818214,-19.178005304818214,-19.178005304818214,5.227877616882324,0.8220365047454834,-16.540013179237302,7.7593314657601296
1878,medium,-26.53922857116859,-26.53922857116859,-26.53922857116859,4.751687526702881,0.6714167594909668,-16.753883318997328,7.886140336292188
1879,medium,-18.224606525231554,-18.224606525231554,-18.224606525231554,4.933527231216431,0.39208634197711945,-16.92614426033511,7.820741399434209
1880,medium,-19.394116073387515,-19.394116073387515,-19.394116073387515,4.548918724060059,0.46281805634498596,-16.799636603162547,7.726185788293604
1881,medium,-19.639238507247363,-19.639238507247363,-19.639238507247363,4.925485849380493,0.7087101340293884,-16.832475399276376,7.734864641470313
1882,medium,-9.309344616395341,-9.309344616395341,-9.309344616395341,4.622496128082275,0.8597263693809509,-16.773588692115965,7.781502356243738
1883,medium,-17.16342077009842,-17.16342077009842,-17.16342077009842,4.93215537071228,0.6414750814437866,-16.78844203807533,7.781523921303836
1884,medium,-17.980810915339713,-17.980810915339713,-17.980810915339713,4.9114766120910645,1.0278071761131287,-16.882111814359888,7.766816825088103
1885,medium,-8.71749109973927,-8.71749109973927,-8.71749109973927,5.060296535491943,0.829281210899353,-16.9049748473698,7.74049648413971
1886,medium,-18.83506047856647,-18.83506047856647,-18.83506047856647,4.353978633880615,1.9918345212936401,-16.947583201263015,7.745233332337191
1887,medium,-21.17292087749481,-21.17292087749481,-21.17292087749481,4.8504698276519775,0.6149751543998718,-16.88913663841727,7.701095709258126
1888,medium,-13.322509993879212,-13.322509993879212,-13.322509993879212,4.799559593200684,1.0678629279136658,-16.873892177491644,7.707512115389219
1889,medium,-16.919035931507498,-16.919035931507498,-16.919035931507498,4.781486749649048,0.6493708789348602,-17.02737565454162,7.628495834648613
1890,medium,-16.663928609256335,-16.663928609256335,-16.663928609256335,4.550420761108398,1.5167734026908875,-16.952323147742618,7.612915189664463
1891,medium,-16.639140439423095,-16.639140439423095,-16.639140439423095,5.2105183601379395,0.45609793066978455,-16.995991446678335,7.604559781576388
1892,medium,-19.114967748416717,-19.114967748416717,-19.114967748416717,4.332048654556274,1.2517088055610657,-17.198652417802762,7.521192205095239
1893,medium,-11.924735199767687,-11.924735199767687,-11.924735199767687,4.982378244400024,0.41419221460819244,-17.278693435752178,7.441333223792479
1894,medium,-17.338744005214945,-17.338744005214945,-17.338744005214945,5.155752420425415,1.0114489793777466,-17.332461251149866,7.431660693073182
1895,medium,-20.766078818320302,-20.766078818320302,-20.766078818320302,4.977653980255127,0.5172647535800934,-17.130433422584904,7.189564363498177
1896,medium,-20.228281032622895,-20.228281032622895,-20.228281032622895,4.475595235824585,0.49814458191394806,-16.972614582189653,7.028222659864617
1897,medium,-19.885384530740588,-19.885384530740588,-19.885384530740588,4.987834930419922,0.3933511823415756,-17.233141849531204,6.8856631713597505
1898,medium,-14.693720748897155,-14.693720748897155,-14.693720748897155,4.886298656463623,1.1887171268463135,-17.18222112977732,6.895021093256548
1899,medium,-16.057098872297065,-16.057098872297065,-16.057098872297065,5.603039979934692,0.5983678102493286,-17.102941974693618,6.884494752468529
1900,medium,-16.547101562351905,-16.547101562351905,-16.547101562351905,4.506693601608276,2.104736089706421,-17.195789410720963,6.844144895035767
1901,medium,-21.50483313864476,-21.50483313864476,-21.50483313864476,4.582067966461182,0.7069666385650635,-17.47762726639536,6.722131800504101
1902,medium,-11.38619789569726,-11.38619789569726,-11.38619789569726,4.760485649108887,0.534104198217392,-17.516510743426746,6.680194207150737
1903,medium,-19.018957796969733,-19.018957796969733,-19.018957796969733,4.48360538482666,0.5960387587547302,-17.69963453707334,6.591004371061564
1904,medium,-15.562779277094894,-15.562779277094894,-15.562779277094894,4.271419525146484,0.4405674934387207,-17.793089841164768,6.5252791279510705
1905,medium,-18.78909099964998,-18.78909099964998,-18.78909099964998,4.316804885864258,0.7737880051136017,-17.962581272144565,6.436520090902859
1906,medium,-13.046435950314146,-13.046435950314146,-13.046435950314146,4.968590974807739,0.9585277140140533,-17.88397350183134,6.472703378720324
1907,medium,-9.689387855572749,-9.689387855572749,-9.689387855572749,4.537060022354126,1.2319490015506744,-17.563885955668653,6.474335752970671
1908,medium,-22.516377122137257,-22.516377122137257,-22.516377122137257,5.742244720458984,0.8667058646678925,-17.766410462740506,6.467568989690998
1909,medium,-31.908978037278494,-31.908978037278494,-31.908978037278494,5.40677547454834,1.3513120412826538,-17.902767117628926,6.693087819757687
1910,medium,-17.96192351601379,-17.96192351601379,-17.96192351601379,5.150538921356201,0.860820472240448,-18.092063125681484,6.554044576144133
1911,medium,-18.91038703405072,-18.91038703405072,-18.91038703405072,4.992366790771484,0.8435219824314117,-18.008125466130583,6.515264012339895
1912,medium,-20.99075349282968,-20.99075349282968,-20.99075349282968,4.897770166397095,1.6323248744010925,-18.13704877511066,6.509104314482785
1913,medium,-9.285136207689844,-9.285136207689844,-9.285136207689844,5.122393369674683,0.4920819401741028,-18.09581503743166,6.559333107709417
1914,medium,-16.842083561420466,-16.842083561420466,-16.842083561420466,5.014996290206909,0.4431646317243576,-17.975403447155696,6.5252128668408735
1915,medium,-18.66582581366363,-18.66582581366363,-18.66582581366363,4.613243818283081,1.0372497737407684,-17.82204693848559,6.413923328518975
1916,medium,-19.575401532034203,-19.575401532034203,-19.575401532034203,4.978049039840698,1.0665116906166077,-17.23863933300579,4.619304796196833
1917,medium,-14.80238957039216,-14.80238957039216,-14.80238957039216,4.977125406265259,0.9880303740501404,-17.29359786251727,4.572476377344116
1918,medium,-20.61820139704065,-20.61820139704065,-20.61820139704065,4.8436644077301025,0.6115326881408691,-17.35670103868574,4.596570699215779
1919,medium,-20.60563769119596,-20.60563769119596,-20.60563769119596,4.791390895843506,1.546725571155548,-17.484769033084635,4.596093125777876
1920,medium,-13.978821329647284,-13.978821329647284,-13.978821329647284,5.515236139297485,1.8809804916381836,-17.353706191953002,4.600858241759253
1921,medium,-22.631216526389174,-22.631216526389174,-22.631216526389174,4.682697772979736,1.0554867386817932,-17.42398594823053,4.654868140616669
1922,medium,-14.083054710322449,-14.083054710322449,-14.083054710322449,5.110507249832153,0.6927052140235901,-17.432857254944068,4.647925903763014
1923,medium,-17.730773901801285,-17.730773901801285,-17.730773901801285,4.583312273025513,0.7795305699110031,-17.589037049251527,4.519821367287144
1924,medium,-18.06360179937609,-18.06360179937609,-18.06360179937609,5.381494522094727,0.5005213171243668,-17.41690731534071,4.326682186711476
1925,medium,-3.666754479373532,-3.666754479373532,-3.666754479373532,5.0922465324401855,2.9081761837005615,-17.228465566595094,4.707457819029481
1926,medium,-11.828977631113794,-11.828977631113794,-11.828977631113794,5.113807439804077,0.4809265732765198,-17.19837898999793,4.737571801581504
1927,medium,-21.725463082813157,-21.725463082813157,-21.725463082813157,4.951273441314697,1.0280306339263916,-17.249328145557833,4.772862319654157
1928,medium,-15.060767704072145,-15.060767704072145,-15.060767704072145,5.0390613079071045,1.9841704964637756,-17.0197589282159,4.589435443932282
1929,medium,-18.899425696783492,-18.899425696783492,-18.899425696783492,4.774019241333008,0.9756641089916229,-17.033255311646943,4.5940408357305005
1930,medium,-17.01711509546193,-17.01711509546193,-17.01711509546193,4.487205505371094,1.543740153312683,-16.98571529208843,4.581393030987992
1931,medium,-13.35681115042607,-13.35681115042607,-13.35681115042607,4.901988506317139,1.0835305750370026,-16.860066744952004,4.593267755608656
1932,medium,-16.09371113883854,-16.09371113883854,-16.09371113883854,4.936462163925171,0.45742298662662506,-16.995754075400868,4.464052951031692
1933,medium,-17.45430914854174,-17.45430914854174,-17.45430914854174,5.648724317550659,1.023035705089569,-17.001571842969735,4.4644654524840135
1934,medium,-15.707488287914835,-15.707488287914835,-15.707488287914835,4.977483510971069,1.157410442829132,-16.956105390421236,4.465864909752969
1935,medium,-20.43410157653339,-20.43410157653339,-20.43410157653339,4.779010772705078,0.7746649086475372,-17.190437599957118,4.330079023256527
1936,medium,-15.389315956190673,-15.389315956190673,-15.389315956190673,5.6494574546813965,0.6497905850410461,-17.121522709509602,4.330790154353447
1937,medium,-11.8447682846999,-11.8447682846999,-11.8447682846999,5.175799131393433,0.7544645667076111,-16.934959657653707,4.35356163416102
1938,medium,-15.544313469318423,-15.544313469318423,-15.544313469318423,5.741511344909668,0.7102006375789642,-16.97939572716249,4.327196439449547
1939,medium,-14.705979852504525,-14.705979852504525,-14.705979852504525,4.883354663848877,0.8060730397701263,-16.93513460558243,4.339128207238287
1940,medium,-25.79692977815033,-25.79692977815033,-25.79692977815033,5.349972724914551,1.1938455700874329,-17.11779462896031,4.516101066105719
1941,medium,-11.374263037043272,-11.374263037043272,-11.374263037043272,5.275755405426025,1.3360390067100525,-17.012497080912713,4.5882901972119345
1942,medium,-11.82169657759426,-11.82169657759426,-11.82169657759426,4.958020925521851,0.510284498333931,-16.866631657496264,4.635770703217864
1943,medium,-12.681831307214368,-12.681831307214368,-12.681831307214368,4.78199577331543,0.754078209400177,-16.8817735796452,4.620510794517382
1944,medium,-14.62638158969592,-14.62638158969592,-14.62638158969592,4.906203031539917,1.5242630243301392,-16.82752633133482,4.630946729520889
1945,medium,-15.77859033473269,-15.77859033473269,-15.77859033473269,4.69377589225769,0.5820499360561371,-16.727776561663063,4.597977113275592
1946,medium,-14.220835732047625,-14.220835732047625,-14.220835732047625,5.3378918170928955,2.1474369764328003,-16.607627655651562,4.583104989662725
1947,medium,-11.771560342616777,-11.771560342616777,-11.771560342616777,4.925910234451294,0.5405604839324951,-16.445351171889087,4.6082554360541135
1948,medium,-9.740933488812034,-9.740933488812034,-9.740933488812034,4.876512765884399,0.5894415974617004,-16.34629542668738,4.699012695540577
1949,medium,-9.79976735815877,-9.79976735815877,-9.79976735815877,5.315143346786499,0.8352208733558655,-16.221148796404613,4.789328286763229
1950,medium,-18.559309017330634,-18.559309017330634,-18.559309017330634,4.555562496185303,0.5046842992305756,-16.26139294550419,4.800564114209965
1951,medium,-24.496680121786014,-24.496680121786014,-24.496680121786014,5.395543575286865,5.053328514099121,-16.321229885167014,4.885155861501088
1952,medium,-14.043009792296429,-14.043009792296429,-14.043009792296429,4.585168361663818,0.8541898131370544,-16.374366123098998,4.844662989968497
1953,medium,-8.963494016175193,-8.963494016175193,-8.963494016175193,5.373493432998657,1.1670747697353363,-16.173256847483106,4.940404280034326
1954,medium,-31.371271163401374,-31.371271163401374,-31.371271163401374,4.854321718215942,0.7865578830242157,-16.48942668520924,5.386265443619621
1955,medium,-20.045837031681614,-20.045837031681614,-20.045837031681614,4.901166915893555,0.42954879999160767,-16.51456160584987,5.400130244855996
1956,medium,-27.912927308572268,-27.912927308572268,-27.912927308572268,5.163567543029785,0.3711681365966797,-16.81189143301503,5.610455836974324
1957,medium,-18.630840896523694,-18.630840896523694,-18.630840896523694,5.478411674499512,0.7586471438407898,-16.99072049383405,5.520579399723222
1958,medium,-23.051707072017837,-23.051707072017837,-23.051707072017837,5.041873931884766,0.6562987864017487,-17.001427092831662,5.532021799076976
1959,medium,-19.387511258234014,-19.387511258234014,-19.387511258234014,5.5118794441223145,0.9397525191307068,-16.750997757250772,5.110778074803694
1960,medium,-8.995074546425627,-8.995074546425627,-8.995074546425627,4.742295026779175,0.8359461426734924,-16.57166077785901,5.2234996674466085
1961,medium,-12.634490290213293,-12.634490290213293,-12.634490290213293,5.462944269180298,2.1224305629730225,-16.446142842982262,5.241526540694678
1962,medium,-9.549425175169917,-9.549425175169917,-9.549425175169917,5.019475221633911,1.6275138854980469,-16.217316276629067,5.288608420262866
1963,medium,-9.621275673244691,-9.621275673244691,-9.621275673244691,5.51388955116272,1.1826344728469849,-16.22403906594016,5.2798228624031225
1964,medium,-15.361876410152211,-15.361876410152211,-15.361876410152211,4.800069570541382,0.4038417637348175,-16.194434922914798,5.280436493711344
1965,medium,-15.377782889906241,-15.377782889906241,-15.377782889906241,4.86665678024292,0.7797439694404602,-16.12867406443965,5.269493240795301
1966,medium,-8.396166569815762,-8.396166569815762,-8.396166569815762,5.0757832527160645,1.860203206539154,-15.90508936519528,5.356709749647225
1967,medium,-13.518906441435243,-13.518906441435243,-13.518906441435243,4.894576787948608,1.7646775841712952,-15.879419702616142,5.365170372716851
1968,medium,-10.956557029149051,-10.956557029149051,-10.956557029149051,5.530106544494629,0.676276445388794,-15.686186815258312,5.365002198303421
1969,medium,-11.666475749970829,-11.666475749970829,-11.666475749970829,5.47065544128418,0.7654816806316376,-15.50740357643381,5.346633670282313
1970,medium,-17.17989084020941,-17.17989084020941,-17.17989084020941,4.878105401992798,1.0900883674621582,-15.571424966645052,5.347121677847642
1971,medium,-18.656842477845036,-18.656842477845036,-18.656842477845036,5.2960216999053955,4.554444789886475,-15.491937485674168,5.269002602858459
1972,medium,-17.992523950173727,-17.992523950173727,-17.992523950173727,4.879339694976807,1.2080752849578857,-15.570126870471194,5.276670517987529
1973,medium,-12.17509851919766,-12.17509851919766,-12.17509851919766,4.856474161148071,0.7795187830924988,-15.459013362819121,5.28872471674769
1974,medium,-16.25532615753763,-16.25532615753763,-16.25532615753763,5.033083200454712,1.3533162474632263,-15.422847849982352,5.276719534561276
1975,medium,-14.599093662030642,-14.599093662030642,-14.599093662030642,5.491799354553223,0.47507868707180023,-15.641494633635494,4.998830888007937
1976,medium,-20.04265795000011,-20.04265795000011,-20.04265795000011,5.011976718902588,1.5527516603469849,-15.805768240013222,5.005941090453376
1977,medium,-16.907277584736434,-16.907277584736434,-16.907277584736434,5.21934700012207,0.5683286637067795,-15.709404530051685,4.935541864733161
1978,medium,-14.75486049857391,-14.75486049857391,-14.75486049857391,4.960379362106323,1.6837446689605713,-15.703286385941722,4.9365518297442135
1979,medium,-14.015927564928068,-14.015927564928068,-14.015927564928068,4.592089414596558,1.3304121494293213,-15.605616423304612,4.920308926414309
1980,medium,-19.05620712237089,-19.05620712237089,-19.05620712237089,4.850863456726074,0.6149958074092865,-15.64639826384279,4.940655261799405
1981,medium,-26.114652964477145,-26.114652964477145,-26.114652964477145,4.666288614273071,1.220013678073883,-15.901555100123812,5.145198957208559
1982,medium,-21.780043461654948,-21.780043461654948,-21.780043461654948,5.407299757003784,0.9133832454681396,-16.01528174658014,5.211943812878407
1983,medium,-20.72840929786141,-20.72840929786141,-20.72840929786141,4.8174614906311035,0.9482656121253967,-16.080763749566536,5.250815163025697
1984,medium,-20.769693043373763,-20.769693043373763,-20.769693043373763,5.051026105880737,1.8028517961502075,-16.182007844675713,5.292112226255948
1985,medium,-19.69224329274479,-19.69224329274479,-19.69224329274479,4.702450513839722,0.9164652824401855,-16.16717067899994,5.280975836832464
1986,medium,-20.21953992530779,-20.21953992530779,-20.21953992530779,5.008801698684692,1.5144332647323608,-16.263775158382284,5.310552838237674
1987,medium,-8.068126600822598,-8.068126600822598,-8.068126600822598,4.697223663330078,2.1597312688827515,-16.18824232470474,5.400779184183552
1988,medium,-16.937816652966678,-16.937816652966678,-16.937816652966678,6.0812668800354,2.3593058586120605,-16.216112388377702,5.400983950982092
1989,medium,-9.946432785046971,-9.946432785046971,-9.946432785046971,4.677715301513672,0.5833965241909027,-16.12092144702855,5.469649226872487
1990,medium,-8.590052635738815,-8.590052635738815,-8.590052635738815,5.458009719848633,0.8950862884521484,-15.77678390418032,5.389148935110543
1991,medium,-8.631913894546962,-8.631913894546962,-8.631913894546962,5.175091743469238,0.789336085319519,-15.721936921330396,5.448497178848244
1992,medium,-14.488153100907569,-14.488153100907569,-14.488153100907569,4.771352052688599,1.1617185771465302,-15.775266051796661,5.422530665049604
1993,medium,-9.701190361300169,-9.701190361300169,-9.701190361300169,5.895354270935059,0.8778533637523651,-15.715653232878376,5.473378008593299
1994,medium,-13.62489171471752,-13.62489171471752,-13.62489171471752,5.619035959243774,0.5038293302059174,-15.69562343537881,5.47927483991783
1995,medium,-23.63637218659455,-23.63637218659455,-23.63637218659455,5.0855162143707275,1.3109447956085205,-15.852779072416046,5.593206335217219
1996,medium,-12.49142195415421,-12.49142195415421,-12.49142195415421,5.030181407928467,0.8090889304876328,-15.818190796858177,5.608829707096861
1997,medium,-17.194451421086047,-17.194451421086047,-17.194451421086047,4.727146863937378,1.4260970950126648,-15.926648618427562,5.581347002579633
1998,medium,-23.8661680005538,-23.8661680005538,-23.8661680005538,5.238635301589966,0.5713889896869659,-16.209153308662398,5.619214004066209
1999,medium,-13.585082988288686,-13.585082988288686,-13.585082988288686,4.847267150878906,0.39225801825523376,-16.284859621265,5.556246126045442
2000,medium,-13.12071347975263,-13.12071347975263,-13.12071347975263,5.252965688705444,1.0461497902870178,-16.17608771051344,5.564040548363289
2001,hard,-9.388077853399643,-9.388077853399643,-9.388077853399643,5.274313449859619,1.184699833393097,-15.87391566514571,5.512968451960683
2002,hard,-17.12866426230247,-17.12866426230247,-17.12866426230247,5.588687419891357,1.1959621906280518,-15.93562875454583,5.509324172264952
2003,hard,-14.505023629967035,-14.505023629967035,-14.505023629967035,4.957372665405273,3.8219637870788574,-16.046459346821667,5.42123900689348
2004,hard,-12.825192355899185,-12.825192355899185,-12.825192355899185,5.27543830871582,1.7043426036834717,-15.675537770671625,4.966724681756011
2005,hard,-8.812139270752581,-8.812139270752581,-8.812139270752581,4.4047935009002686,1.4123753309249878,-15.450863815453042,5.0188057632738765
2006,hard,-9.334348782097925,-9.334348782097925,-9.334348782097925,5.093616247177124,0.6059523224830627,-15.079292244923556,4.758317339421919
2007,hard,-18.031230695767867,-18.031230695767867,-18.031230695767867,5.145771265029907,1.1935383081436157,-15.06730004090844,4.74993203683829
2008,hard,-9.481196721643162,-9.481196721643162,-9.481196721643162,4.908019781112671,1.287305474281311,-14.795889833900947,4.671453654380542
2009,hard,-11.979095255600221,-11.979095255600221,-11.979095255600221,5.1509668827056885,1.0518932938575745,-14.647721513848271,4.640230322496164
2010,hard,-9.507841841933043,-9.507841841933043,-9.507841841933043,5.164135932922363,1.5941805839538574,-14.657976859758417,4.628033084967857
2011,hard,-14.371159514335593,-14.371159514335593,-14.371159514335593,5.252846002578735,0.5260033756494522,-14.692710244240866,4.6190450188785785
2012,hard,-16.602093669099354,-16.602093669099354,-16.602093669099354,5.3358941078186035,0.6885170936584473,-14.833763614119453,4.566159527142984
2013,hard,-9.15862566370369,-9.15862566370369,-9.15862566370369,4.645837306976318,0.9109773933887482,-14.824510613928632,4.577392778669283
2014,hard,-20.113518365044335,-20.113518365044335,-20.113518365044335,5.216698169708252,0.5845085978507996,-14.919543453026474,4.637704804493609
2015,hard,-13.29682048762613,-13.29682048762613,-13.29682048762613,4.852245807647705,0.5328783392906189,-14.877924204980873,4.642843132238342
2016,hard,-7.983927957472929,-7.983927957472929,-7.983927957472929,5.151144981384277,1.6058416366577148,-14.869679432734017,4.654938629517693
2017,hard,-6.568621346226755,-6.568621346226755,-6.568621346226755,4.9617297649383545,0.8741349875926971,-14.73067373082985,4.797684554218771
2018,hard,-9.119077137784796,-9.119077137784796,-9.119077137784796,4.997282266616821,0.4478965252637863,-14.693924133002563,4.834083096492275
2019,hard,-19.515817342100817,-19.515817342100817,-19.515817342100817,5.359530687332153,2.084617853164673,-14.850910964845161,4.861138224286302
2020,hard,-20.17339022631977,-20.17339022631977,-20.17339022631977,5.148208141326904,0.9621321856975555,-14.910780952567368,4.908609667244068
2021,hard,-10.162301223638666,-10.162301223638666,-10.162301223638666,5.166036367416382,1.0078000128269196,-14.740890127483242,4.923288954955238
2022,hard,-27.5961752561722,-27.5961752561722,-27.5961752561722,5.146214723587036,1.3393193185329437,-14.93296315360321,5.230484746373231
2023,hard,-17.0847697206989,-17.0847697206989,-17.0847697206989,4.987841844558716,2.310350179672241,-15.031156577633237,5.223734921850894
2024,hard,-18.487394715864788,-18.487394715864788,-18.487394715864788,4.830439567565918,1.901489019393921,-15.07579794879978,5.243908552537235
2025,hard,-12.908007560320362,-12.908007560320362,-12.908007560320362,4.90922474861145,1.0937086939811707,-15.041976226765573,5.25249239420634
2026,hard,-7.22893961421919,-7.22893961421919,-7.22893961421919,4.958411693572998,1.023451030254364,-14.785701860049953,5.315741039339712
2027,hard,-14.105290023970174,-14.105290023970174,-14.105290023970174,5.010304689407349,0.5587199330329895,-14.729662108834631,5.307681939731004
2028,hard,-10.035614124397863,-10.035614124397863,-10.035614124397863,5.07132887840271,1.329893171787262,-14.635277181351109,5.34902416598929
2029,hard,-11.926696480269351,-11.926696480269351,-11.926696480269351,4.922656059265137,0.6008763313293457,-14.593492559657937,5.36210519620819
