scenario_id,agent_id,complexity,offload_choice,layer,battery_consumption,latency_ms,overload_prob,success,cpu_usage,bw_0,bw_1,bw_2
56,2,hard,1,Edge,0.0435,58.5,0.3,1.0,0.9,0.7,0.2,0.1
56,3,hard,2,Fog,0.057999999999999996,97.5,0.3,1.0,0.9,0.7,0.2,0.1
56,4,hard,1,Edge,0.0435,58.5,0.3,1.0,0.9,0.7,0.2,0.1
57,0,hard,2,Fog,0.057999999999999996,97.5,0.3,1.0,0.9,0.7,0.2,0.1
57,1,hard,1,Edge,0.0435,58.5,0.3,1.0,0.9,0.7,0.2,0.1
57,2,hard,2,Fog,0.057999999999999996,97.5,0.3,1.0,0.9,0.7,0.2,0.1
57,3,hard,1,Edge,0.0435,58.5,0.3,1.0,0.9,0.7,0.2,0.1
57,4,hard,2,Fog,0.057999999999999996,97.5,0.3,1.0,0.9,0.7,0.2,0.1
58,0,medium,4,Reject,0.0105,0.0,0.0,0.0,0.1,0.33,0.33,0.34
58,1,medium,1,Edge,0.0435,39.0,0.15,1.0,0.9,0.7,0.2,0.1
58,2,medium,1,Edge,0.0435,39.0,0.15,1.0,0.9,0.7,0.2,0.1
58,3,medium,2,Fog,0.057999999999999996,65.0,0.15,1.0,0.9,0.7,0.2,0.1
58,4,medium,2,Fog,0.057999999999999996,65.0,0.15,1.0,0.9,0.7,0.2,0.1
59,0,easy,2,Fog,0.057999999999999996,45.5,0.05,1.0,0.9,0.7,0.2,0.1
59,1,easy,1,Edge,0.0435,27.3,0.05,1.0,0.9,0.7,0.2,0.1
59,2,easy,2,Fog,0.057999999999999996,45.5,0.05,1.0,0.9,0.7,0.2,0.1
59,3,easy,2,Fog,0.057999999999999996,45.5,0.05,1.0,0.9,0.7,0.2,0.1
59,4,easy,4,Reject,0.0105,0.0,0.0,0.0,0.1,0.33,0.33,0.34
60,0,medium,2,Fog,0.057999999999999996,65.0,0.15,1.0,0.9,0.7,0.2,0.1
60,1,medium,1,Edge,0.0435,39.0,0.15,1.0,0.9,0.7,0.2,0.1
60,2,medium,2,Fog,0.057999999999999996,65.0,0.15,1.0,0.9,0.7,0.2,0.1
60,3,medium,1,Edge,0.0435,39.0,0.15,1.0,0.9,0.7,0.2,0.1
60,4,medium,2,Fog,0.057999999999999996,65.0,0.15,1.0,0.9,0.7,0.2,0.1
61,0,hard,2,Fog,0.057999999999999996,97.5,0.3,1.0,0.9,0.7,0.2,0.1
61,1,hard,1,Edge,0.0435,58.5,0.3,1.0,0.9,0.7,0.2,0.1
61,2,hard,2,Fog,0.057999999999999996,97.5,0.3,1.0,0.9,0.7,0.2,0.1
61,3,hard,2,Fog,0.057999999999999996,97.5,0.3,1.0,0.9,0.7,0.2,0.1
61,4,hard,4,Reject,0.0105,0.0,0.0,0.0,0.1,0.33,0.33,0.34
62,0,hard,2,Fog,0.057999999999999996,97.5,0.3,1.0,0.9,0.7,0.2,0.1
62,1,hard,1,Edge,0.0435,58.5,0.3,1.0,0.9,0.7,0.2,0.1
62,2,hard,2,Fog,0.057999999999999996,97.5,0.3,1.0,0.9,0.7,0.2,0.1
62,3,hard,1,Edge,0.0435,58.5,0.3,1.0,0.9,0.7,0.2,0.1
62,4,hard,4,Reject,0.0105,0.0,0.0,0.0,0.1,0.33,0.33,0.34
63,0,medium,2,Fog,0.057999999999999996,65.0,0.15,1.0,0.9,0.7,0.2,0.1
63,1,medium,2,Fog,0.057999999999999996,65.0,0.15,1.0,0.9,0.7,0.2,0.1
63,2,medium,1,Edge,0.0435,39.0,0.15,1.0,0.9,0.7,0.2,0.1
63,3,medium,1,Edge,0.0435,39.0,0.15,1.0,0.9,0.7,0.2,0.1
63,4,medium,2,Fog,0.057999999999999996,65.0,0.15,1.0,0.9,0.7,0.2,0.1
64,0,hard,4,Reject,0.0105,0.0,0.0,0.0,0.1,0.33,0.33,0.34
64,1,hard,1,Edge,0.0435,58.5,0.3,1.0,0.9,0.7,0.2,0.1
64,2,hard,1,Edge,0.0435,58.5,0.3,1.0,0.9,0.7,0.2,0.1
64,3,hard,1,Edge,0.0435,58.5,0.3,1.0,0.9,0.7,0.2,0.1
64,4,hard,1,Edge,0.0435,58.5,0.3,1.0,0.9,0.7,0.2,0.1
65,0,hard,2,Fog,0.057999999999999996,97.5,0.3,1.0,0.9,0.7,0.2,0.1
65,1,hard,1,Edge,0.0435,58.5,0.3,1.0,0.9,0.7,0.2,0.1
65,2,hard,2,Fog,0.057999999999999996,97.5,0.3,1.0,0.9,0.7,0.2,0.1
65,3,hard,2,Fog,0.057999999999999996,97.5,0.3,1.0,0.9,0.7,0.2,0.1
65,4,hard,2,Fog,0.057999999999999996,97.5,0.3,1.0,0.9,0.7,0.2,0.1
66,0,medium,2,Fog,0.057999999999999996,65.0,0.15,1.0,0.9,0.7,0.2,0.1
66,1,medium,2,Fog,0.057999999999999996,65.0,0.15,1.0,0.9,0.7,0.2,0.1
66,2,medium,4,Reject,0.0105,0.0,0.0,0.0,0.1,0.33,0.33,0.34
66,3,medium,1,Edge,0.0435,39.0,0.15,1.0,0.9,0.7,0.2,0.1
66,4,medium,1,Edge,0.0435,39.0,0.15,1.0,0.9,0.7,0.2,0.1
67,0,easy,2,Fog,0.057999999999999996,45.5,0.05,1.0,0.9,0.7,0.2,0.1
67,1,easy,2,Fog,0.057999999999999996,45.5,0.05,1.0,0.9,0.7,0.2,0.1
67,2,easy,1,Edge,0.0435,27.3,0.05,1.0,0.9,0.7,0.2,0.1
67,3,easy,1,Edge,0.0435,27.3,0.05,1.0,0.9,0.7,0.2,0.1
67,4,easy,2,Fog,0.057999999999999996,45.5,0.05,1.0,0.9,0.7,0.2,0.1
68,0,hard,2,Fog,0.057999999999999996,97.5,0.3,1.0,0.9,0.7,0.2,0.1
68,1,hard,2,Fog,0.057999999999999996,97.5,0.3,1.0,0.9,0.7,0.2,0.1
68,2,hard,2,Fog,0.057999999999999996,97.5,0.3,1.0,0.9,0.7,0.2,0.1
68,3,hard,2,Fog,0.057999999999999996,97.5,0.3,1.0,0.9,0.7,0.2,0.1
68,4,hard,2,Fog,0.057999999999999996,97.5,0.3,1.0,0.9,0.7,0.2,0.1
69,0,hard,2,Fog,0.057999999999999996,97.5,0.3,1.0,0.9,0.7,0.2,0.1
69,1,hard,1,Edge,0.0435,58.5,0.3,1.0,0.9,0.7,0.2,0.1
69,2,hard,4,Reject,0.0105,0.0,0.0,0.0,0.1,0.33,0.33,0.34
69,3,hard,2,Fog,0.057999999999999996,97.5,0.3,1.0,0.9,0.7,0.2,0.1
69,4,hard,2,Fog,0.057999999999999996,97.5,0.3,1.0,0.9,0.7,0.2,0.1
70,0,hard,2,Fog,0.057999999999999996,97.5,0.3,1.0,0.9,0.7,0.2,0.1
70,1,hard,1,Edge,0.0435,58.5,0.3,1.0,0.9,0.7,0.2,0.1
70,2,hard,1,Edge,0.0435,58.5,0.3,1.0,0.9,0.7,0.2,0.1
70,3,hard,1,Edge,0.0435,58.5,0.3,1.0,0.9,0.7,0.2,0.1
70,4,hard,1,Edge,0.0435,58.5,0.3,1.0,0.9,0.7,0.2,0.1
71,0,medium,2,Fog,0.057999999999999996,65.0,0.15,1.0,0.9,0.7,0.2,0.1
71,1,medium,2,Fog,0.057999999999999996,65.0,0.15,1.0,0.9,0.7,0.2,0.1
71,2,medium,2,Fog,0.057999999999999996,65.0,0.15,1.0,0.9,0.7,0.2,0.1
71,3,medium,1,Edge,0.0435,39.0,0.15,1.0,0.9,0.7,0.2,0.1
71,4,medium,0,Local,0.0725,10.0,0.22499999999999998,1.0,0.9,0.33,0.33,0.34
72,0,medium,2,Fog,0.057999999999999996,65.0,0.15,1.0,0.9,0.7,0.2,0.1
72,1,medium,1,Edge,0.0435,39.0,0.15,1.0,0.9,0.7,0.2,0.1
72,2,medium,2,Fog,0.057999999999999996,65.0,0.15,1.0,0.9,0.7,0.2,0.1
72,3,medium,2,Fog,0.057999999999999996,65.0,0.15,1.0,0.9,0.7,0.2,0.1
72,4,medium,1,Edge,0.0435,39.0,0.15,1.0,0.9,0.7,0.2,0.1
73,0,medium,2,Fog,0.057999999999999996,65.0,0.15,1.0,0.9,0.7,0.2,0.1
73,1,medium,1,Edge,0.0435,39.0,0.15,1.0,0.9,0.7,0.2,0.1
73,2,medium,1,Edge,0.0435,39.0,0.15,1.0,0.9,0.7,0.2,0.1
73,3,medium,2,Fog,0.057999999999999996,65.0,0.15,1.0,0.9,0.7,0.2,0.1
73,4,medium,1,Edge,0.0435,39.0,0.15,1.0,0.9,0.7,0.2,0.1
74,0,easy,2,Fog,0.057999999999999996,45.5,0.05,1.0,0.9,0.7,0.2,0.1
74,1,easy,1,Edge,0.0435,27.3,0.05,1.0,0.9,0.7,0.2,0.1
74,2,easy,1,Edge,0.0435,27.3,0.05,1.0,0.9,0.7,0.2,0.1
74,3,easy,2,Fog,0.057999999999999996,45.5,0.05,1.0,0.9,0.7,0.2,0.1
74,4,easy,2,Fog,0.057999999999999996,45.5,0.05,1.0,0.9,0.7,0.2,0.1
75,0,hard,4,Reject,0.0105,0.0,0.0,0.0,0.1,0.33,0.33,0.34
75,1,hard,1,Edge,0.0435,58.5,0.3,1.0,0.9,0.7,0.2,0.1
75,2,hard,2,Fog,0.057999999999999996,97.5,0.3,1.0,0.9,0.7,0.2,0.1
75,3,hard,2,Fog,0.057999999999999996,97.5,0.3,1.0,0.9,0.7,0.2,0.1
75,4,hard,2,Fog,0.057999999999999996,97.5,0.3,1.0,0.9,0.7,0.2,0.1
76,0,medium,2,Fog,0.057999999999999996,65.0,0.15,1.0,0.9,0.7,0.2,0.1
76,1,medium,1,Edge,0.0435,39.0,0.15,1.0,0.9,0.7,0.2,0.1
76,2,medium,2,Fog,0.057999999999999996,65.0,0.15,1.0,0.9,0.7,0.2,0.1
76,3,medium,1,Edge,0.0435,39.0,0.15,1.0,0.9,0.7,0.2,0.1
76,4,medium,1,Edge,0.0435,39.0,0.15,1.0,0.9,0.7,0.2,0.1
77,0,medium,2,Fog,0.057999999999999996,65.0,0.15,1.0,0.9,0.7,0.2,0.1
77,1,medium,2,Fog,0.057999999999999996,65.0,0.15,1.0,0.9,0.7,0.2,0.1
77,2,medium,2,Fog,0.057999999999999996,65.0,0.15,1.0,0.9,0.7,0.2,0.1
77,3,medium,2,Fog,0.057999999999999996,65.0,0.15,1.0,0.9,0.7,0.2,0.1
77,4,medium,2,Fog,0.057999999999999996,65.0,0.15,1.0,0.9,0.7,0.2,0.1
78,0,hard,2,Fog,0.057999999999999996,97.5,0.3,1.0,0.9,0.7,0.2,0.1
78,1,hard,1,Edge,0.0435,58.5,0.3,1.0,0.9,0.7,0.2,0.1
78,2,hard,1,Edge,0.0435,58.5,0.3,1.0,0.9,0.7,0.2,0.1
78,3,hard,1,Edge,0.0435,58.5,0.3,1.0,0.9,0.7,0.2,0.1
78,4,hard,2,Fog,0.057999999999999996,97.5,0.3,1.0,0.9,0.7,0.2,0.1
79,0,medium,2,Fog,0.057999999999999996,65.0,0.15,1.0,0.9,0.7,0.2,0.1
79,1,medium,1,Edge,0.0435,39.0,0.15,1.0,0.9,0.7,0.2,0.1
79,2,medium,1,Edge,0.0435,39.0,0.15,1.0,0.9,0.7,0.2,0.1
79,3,medium,2,Fog,0.057999999999999996,65.0,0.15,1.0,0.9,0.7,0.2,0.1
79,4,medium,4,Reject,0.0105,0.0,0.0,0.0,0.1,0.33,0.33,0.34
80,0,medium,0,Local,0.0725,10.0,0.22499999999999998,1.0,0.9,0.33,0.33,0.34
80,1,medium,1,Edge,0.0435,39.0,0.15,1.0,0.9,0.7,0.2,0.1
80,2,medium,1,Edge,0.0435,39.0,0.15,1.0,0.9,0.7,0.2,0.1
80,3,medium,2,Fog,0.057999999999999996,65.0,0.15,1.0,0.9,0.7,0.2,0.1
80,4,medium,2,Fog,0.057999999999999996,65.0,0.15,1.0,0.9,0.7,0.2,0.1
81,0,hard,2,Fog,0.057999999999999996,97.5,0.3,1.0,0.9,0.7,0.2,0.1
81,1,hard,2,Fog,0.057999999999999996,97.5,0.3,1.0,0.9,0.7,0.2,0.1
81,2,hard,2,Fog,0.057999999999999996,97.5,0.3,1.0,0.9,0.7,0.2,0.1
81,3,hard,2,Fog,0.057999999999999996,97.5,0.3,1.0,0.9,0.7,0.2,0.1
81,4,hard,2,Fog,0.057999999999999996,97.5,0.3,1.0,0.9,0.7,0.2,0.1
82,0,medium,2,Fog,0.057999999999999996,65.0,0.15,1.0,0.9,0.7,0.2,0.1
82,1,medium,1,Edge,0.0435,39.0,0.15,1.0,0.9,0.7,0.2,0.1
82,2,medium,2,Fog,0.057999999999999996,65.0,0.15,1.0,0.9,0.7,0.2,0.1
82,3,medium,2,Fog,0.057999999999999996,65.0,0.15,1.0,0.9,0.7,0.2,0.1
82,4,medium,1,Edge,0.0435,39.0,0.15,1.0,0.9,0.7,0.2,0.1
83,0,hard,2,Fog,0.057999999999999996,97.5,0.3,1.0,0.9,0.7,0.2,0.1
83,1,hard,2,Fog,0.057999999999999996,97.5,0.3,1.0,0.9,0.7,0.2,0.1
83,2,hard,1,Edge,0.0435,58.5,0.3,1.0,0.9,0.7,0.2,0.1
83,3,hard,1,Edge,0.0435,58.5,0.3,1.0,0.9,0.7,0.2,0.1
83,4,hard,1,Edge,0.0435,58.5,0.3,1.0,0.9,0.7,0.2,0.1
84,0,hard,2,Fog,0.057999999999999996,97.5,0.3,1.0,0.9,0.7,0.2,0.1
84,1,hard,1,Edge,0.0435,58.5,0.3,1.0,0.9,0.7,0.2,0.1
84,2,hard,2,Fog,0.057999999999999996,97.5,0.3,1.0,0.9,0.7,0.2,0.1
84,3,hard,2,Fog,0.057999999999999996,97.5,0.3,1.0,0.9,0.7,0.2,0.1
84,4,hard,4,Reject,0.0105,0.0,0.0,0.0,0.1,0.33,0.33,0.34
85,0,hard,1,Edge,0.0435,58.5,0.3,1.0,0.9,0.7,0.2,0.1
85,1,hard,1,Edge,0.0435,58.5,0.3,1.0,0.9,0.7,0.2,0.1
85,2,hard,1,Edge,0.0435,58.5,0.3,1.0,0.9,0.7,0.2,0.1
85,3,hard,1,Edge,0.0435,58.5,0.3,1.0,0.9,0.7,0.2,0.1
85,4,hard,4,Reject,0.0105,0.0,0.0,0.0,0.1,0.33,0.33,0.34
86,0,hard,2,Fog,0.057999999999999996,97.5,0.3,1.0,0.9,0.7,0.2,0.1
86,1,hard,1,Edge,0.0435,58.5,0.3,1.0,0.9,0.7,0.2,0.1
86,2,hard,2,Fog,0.057999999999999996,97.5,0.3,1.0,0.9,0.7,0.2,0.1
86,3,hard,2,Fog,0.057999999999999996,97.5,0.3,1.0,0.9,0.7,0.2,0.1
86,4,hard,2,Fog,0.057999999999999996,97.5,0.3,1.0,0.9,0.7,0.2,0.1
87,0,medium,2,Fog,0.057999999999999996,65.0,0.15,1.0,0.9,0.7,0.2,0.1
87,1,medium,1,Edge,0.0435,39.0,0.15,1.0,0.9,0.7,0.2,0.1
87,2,medium,1,Edge,0.0435,39.0,0.15,1.0,0.9,0.7,0.2,0.1
87,3,medium,2,Fog,0.057999999999999996,65.0,0.15,1.0,0.9,0.7,0.2,0.1
87,4,medium,2,Fog,0.057999999999999996,65.0,0.15,1.0,0.9,0.7,0.2,0.1
88,0,medium,2,Fog,0.057999999999999996,65.0,0.15,1.0,0.9,0.7,0.2,0.1
88,1,medium,2,Fog,0.057999999999999996,65.0,0.15,1.0,0.9,0.7,0.2,0.1
88,2,medium,2,Fog,0.057999999999999996,65.0,0.15,1.0,0.9,0.7,0.2,0.1
88,3,medium,2,Fog,0.057999999999999996,65.0,0.15,1.0,0.9,0.7,0.2,0.1
88,4,medium,2,Fog,0.057999999999999996,65.0,0.15,1.0,0.9,0.7,0.2,0.1
89,0,hard,2,Fog,0.057999999999999996,97.5,0.3,1.0,0.9,0.7,0.2,0.1
89,1,hard,1,Edge,0.0435,58.5,0.3,1.0,0.9,0.7,0.2,0.1
89,2,hard,2,Fog,0.057999999999999996,97.5,0.3,1.0,0.9,0.7,0.2,0.1
89,3,hard,1,Edge,0.0435,58.5,0.3,1.0,0.9,0.7,0.2,0.1
89,4,hard,1,Edge,0.0435,58.5,0.3,1.0,0.9,0.7,0.2,0.1
90,0,hard,2,Fog,0.057999999999999996,97.5,0.3,1.0,0.9,0.7,0.2,0.1
90,1,hard,2,Fog,0.057999999999999996,97.5,0.3,1.0,0.9,0.7,0.2,0.1
90,2,hard,1,Edge,0.0435,58.5,0.3,1.0,0.9,0.7,0.2,0.1
90,3,hard,2,Fog,0.057999999999999996,97.5,0.3,1.0,0.9,0.7,0.2,0.1
90,4,hard,1,Edge,0.0435,58.5,0.3,1.0,0.9,0.7,0.2,0.1
91,0,hard,4,Reject,0.0105,0.0,0.0,0.0,0.1,0.33,0.33,0.34
91,1,hard,1,Edge,0.0435,58.5,0.3,1.0,0.9,0.7,0.2,0.1
91,2,hard,1,Edge,0.0435,58.5,0.3,1.0,0.9,0.7,0.2,0.1
91,3,hard,1,Edge,0.0435,58.5,0.3,1.0,0.9,0.7,0.2,0.1
91,4,hard,4,Reject,0.0105,0.0,0.0,0.0,0.1,0.33,0.33,0.34
92,0,medium,2,Fog,0.057999999999999996,65.0,0.15,1.0,0.9,0.7,0.2,0.1
92,1,medium,2,Fog,0.057999999999999996,65.0,0.15,1.0,0.9,0.7,0.2,0.1
92,2,medium,2,Fog,0.057999999999999996,65.0,0.15,1.0,0.9,0.7,0.2,0.1
92,3,medium,1,Edge,0.0435,39.0,0.15,1.0,0.9,0.7,0.2,0.1
92,4,medium,1,Edge,0.0435,39.0,0.15,1.0,0.9,0.7,0.2,0.1
93,0,easy,2,Fog,0.057999999999999996,45.5,0.05,1.0,0.9,0.7,0.2,0.1
93,1,easy,1,Edge,0.0435,27.3,0.05,1.0,0.9,0.7,0.2,0.1
93,2,easy,1,Edge,0.0435,27.3,0.05,1.0,0.9,0.7,0.2,0.1
93,3,easy,1,Edge,0.0435,27.3,0.05,1.0,0.9,0.7,0.2,0.1
93,4,easy,2,Fog,0.057999999999999996,45.5,0.05,1.0,0.9,0.7,0.2,0.1
94,0,hard,2,Fog,0.057999999999999996,97.5,0.3,1.0,0.9,0.7,0.2,0.1
94,1,hard,2,Fog,0.057999999999999996,97.5,0.3,1.0,0.9,0.7,0.2,0.1
94,2,hard,1,Edge,0.0435,58.5,0.3,1.0,0.9,0.7,0.2,0.1
94,3,hard,1,Edge,0.0435,58.5,0.3,1.0,0.9,0.7,0.2,0.1
94,4,hard,1,Edge,0.0435,58.5,0.3,1.0,0.9,0.7,0.2,0.1
95,0,hard,2,Fog,0.057999999999999996,97.5,0.3,1.0,0.9,0.7,0.2,0.1
95,1,hard,1,Edge,0.0435,58.5,0.3,1.0,0.9,0.7,0.2,0.1
95,2,hard,2,Fog,0.057999999999999996,97.5,0.3,1.0,0.9,0.7,0.2,0.1
95,3,hard,1,Edge,0.0435,58.5,0.3,1.0,0.9,0.7,0.2,0.1
95,4,hard,2,Fog,0.057999999999999996,97.5,0.3,1.0,0.9,0.7,0.2,0.1
96,0,hard,2,Fog,0.057999999999999996,97.5,0.3,1.0,0.9,0.7,0.2,0.1
96,1,hard,1,Edge,0.0435,58.5,0.3,1.0,0.9,0.7,0.2,0.1
96,2,hard,4,Reject,0.0105,0.0,0.0,0.0,0.1,0.33,0.33,0.34
96,3,hard,1,Edge,0.0435,58.5,0.3,1.0,0.9,0.7,0.2,0.1
96,4,hard,2,Fog,0.057999999999999996,97.5,0.3,1.0,0.9,0.7,0.2,0.1
97,0,easy,1,Edge,0.0435,27.3,0.05,1.0,0.9,0.7,0.2,0.1
97,1,easy,1,Edge,0.0435,27.3,0.05,1.0,0.9,0.7,0.2,0.1
97,2,easy,1,Edge,0.0435,27.3,0.05,1.0,0.9,0.7,0.2,0.1
97,3,easy,1,Edge,0.0435,27.3,0.05,1.0,0.9,0.7,0.2,0.1
97,4,easy,2,Fog,0.057999999999999996,45.5,0.05,1.0,0.9,0.7,0.2,0.1
98,0,medium,2,Fog,0.057999999999999996,65.0,0.15,1.0,0.9,0.7,0.2,0.1
98,1,medium,2,Fog,0.057999999999999996,65.0,0.15,1.0,0.9,0.7,0.2,0.1
98,2,medium,1,Edge,0.0435,39.0,0.15,1.0,0.9,0.7,0.2,0.1
98,3,medium,2,Fog,0.057999999999999996,65.0,0.15,1.0,0.9,0.7,0.2,0.1
98,4,medium,1,Edge,0.0435,39.0,0.15,1.0,0.9,0.7,0.2,0.1
99,0,easy,2,Fog,0.057999999999999996,45.5,0.05,1.0,0.9,0.7,0.2,0.1
99,1,easy,1,Edge,0.0435,27.3,0.05,1.0,0.9,0.7,0.2,0.1
99,2,easy,2,Fog,0.057999999999999996,45.5,0.05,1.0,0.9,0.7,0.2,0.1
99,3,easy,1,Edge,0.0435,27.3,0.05,1.0,0.9,0.7,0.2,0.1
99,4,easy,2,Fog,0.057999999999999996,45.5,0.05,1.0,0.9,0.7,0.2,0.1
